Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,AvgAHH,AvgAHA
2005-02-06,2004-05,Villarreal,Santander,2,1,H,1.47,3.62,6.33,1.82,2.01
2005-02-12,2004-05,Valencia,La Coruna,1,2,A,1.72,3.27,4.52,2.0,1.81
2005-02-12,2004-05,Zaragoza,Barcelona,1,4,A,4.33,3.23,1.77,1.93,1.92
2005-02-13,2004-05,Ath Bilbao,Betis,4,4,D,1.93,3.19,3.55,2.06,1.76
2005-02-13,2004-05,Ath Madrid,Levante,0,0,D,1.54,3.42,5.77,1.93,1.92
2005-02-13,2004-05,Espanol,Getafe,2,0,H,1.62,3.35,5.02,1.92,1.93
2005-02-13,2004-05,Mallorca,Albacete,2,1,H,1.9,3.1,3.76,1.88,1.94
2005-02-13,2004-05,Numancia,Malaga,0,1,A,2.28,3.14,2.81,1.99,1.85
2005-02-13,2004-05,Osasuna,Real Madrid,1,2,A,4.37,3.21,1.77,2.05,1.77
2005-02-13,2004-05,Santander,Sociedad,1,3,A,2.21,3.13,2.94,2.09,1.76
2005-02-13,2004-05,Sevilla,Villarreal,2,1,H,2.19,3.12,2.97,2.02,1.82
2005-02-19,2004-05,Barcelona,Mallorca,2,0,H,1.24,4.91,9.9,1.9,1.95
2005-02-19,2004-05,Real Madrid,Ath Bilbao,0,2,A,1.39,3.95,7.4,1.96,1.78
2005-02-19,2004-05,Sociedad,Sevilla,1,0,H,2.38,3.15,2.66,1.71,2.15
2005-02-20,2004-05,Albacete,Numancia,1,2,A,1.67,3.29,4.69,1.92,1.92
2005-02-20,2004-05,Betis,La Coruna,2,0,H,2.07,3.15,3.24,1.88,1.97
2005-02-20,2004-05,Getafe,Osasuna,0,0,D,2.06,3.16,3.18,1.96,1.88
2005-02-20,2004-05,Levante,Zaragoza,0,0,D,2.05,3.17,3.21,1.91,1.94
2005-02-20,2004-05,Malaga,Espanol,3,2,H,2.35,3.11,2.73,1.78,2.08
2005-02-20,2004-05,Santander,Valencia,1,0,H,3.05,3.09,2.17,2.04,1.81
2005-02-20,2004-05,Villarreal,Ath Madrid,3,2,H,1.85,3.18,3.98,1.91,1.91
2005-02-26,2004-05,Espanol,Albacete,2,1,H,1.58,3.39,5.32,1.85,1.97
2005-02-26,2004-05,La Coruna,Real Madrid,2,0,H,2.78,3.19,2.32,1.85,1.99
2005-02-26,2004-05,Mallorca,Levante,1,2,A,1.9,3.18,3.63,1.94,1.88
2005-02-26,2004-05,Numancia,Barcelona,1,1,D,6.32,3.54,1.5,2.04,1.8
2005-02-27,2004-05,Ath Madrid,Sociedad,1,0,H,1.74,3.23,4.36,1.72,2.1
2005-02-27,2004-05,Osasuna,Malaga,1,6,A,1.84,3.19,3.87,1.85,1.97
2005-02-27,2004-05,Sevilla,Santander,2,2,D,1.48,3.57,6.26,1.93,1.92
2005-02-27,2004-05,Valencia,Betis,2,1,H,1.97,3.13,3.57,2.02,1.8
2005-02-27,2004-05,Zaragoza,Villarreal,1,0,H,2.38,3.13,2.67,1.84,2.01
2005-03-01,2004-05,Barcelona,Espanol,0,0,D,1.38,3.91,7.7,2.02,1.76
2005-03-02,2004-05,Albacete,Osasuna,1,1,D,2.17,3.13,3.0,1.95,1.9
2005-03-02,2004-05,Getafe,La Coruna,1,1,D,2.55,3.13,2.5,1.83,2.09
2005-03-02,2004-05,Levante,Numancia,1,1,D,1.67,3.33,4.67,1.81,2.02
2005-03-02,2004-05,Malaga,Ath Bilbao,1,0,H,2.25,3.17,2.83,2.07,1.81
2005-03-02,2004-05,Real Madrid,Betis,3,1,H,1.52,3.55,5.8,2.14,1.68
2005-03-02,2004-05,Santander,Ath Madrid,2,1,H,2.41,3.12,2.66,2.03,1.88
2005-03-02,2004-05,Sevilla,Valencia,2,2,D,2.22,3.15,2.89,2.2,1.66
2005-03-02,2004-05,Sociedad,Zaragoza,2,1,H,1.96,3.19,3.33,2.06,1.77
2005-03-02,2004-05,Villarreal,Mallorca,2,1,H,1.48,3.59,6.23,1.98,1.84
2005-03-05,2004-05,Ath Madrid,Sevilla,3,0,H,2.01,3.21,3.29,1.98,1.85
2005-03-05,2004-05,Osasuna,Barcelona,0,1,A,4.38,3.26,1.72,1.67,2.19
2005-03-05,2004-05,Valencia,Real Madrid,1,1,D,2.41,3.14,2.68,1.92,1.92
2005-03-06,2004-05,Ath Bilbao,Albacete,3,1,H,1.53,3.47,5.78,1.87,1.96
2005-03-06,2004-05,Betis,Getafe,2,2,D,1.44,3.71,6.61,2.04,1.81
2005-03-06,2004-05,Espanol,Levante,2,1,H,1.65,3.29,4.83,2.03,1.82
2005-03-06,2004-05,La Coruna,Malaga,1,0,H,1.64,3.34,4.82,1.95,1.88
2005-03-06,2004-05,Mallorca,Sociedad,3,2,H,2.19,3.19,2.89,1.86,1.99
2005-03-06,2004-05,Numancia,Villarreal,1,1,D,2.83,3.15,2.25,1.99,1.85
2005-03-06,2004-05,Zaragoza,Santander,1,0,H,1.73,3.22,4.38,1.75,2.14
2005-03-12,2004-05,Barcelona,Ath Bilbao,2,0,H,1.43,3.74,6.81,1.8,2.02
2005-03-12,2004-05,Malaga,Betis,1,2,A,2.18,3.12,2.99,2.01,1.82
2005-03-13,2004-05,Albacete,La Coruna,0,1,A,2.83,3.08,2.3,1.83,1.99
2005-03-13,2004-05,Ath Madrid,Valencia,1,0,H,2.36,3.17,2.67,1.82,2.01
2005-03-13,2004-05,Getafe,Real Madrid,2,1,H,4.55,3.23,1.7,1.82,2.01
2005-03-13,2004-05,Levante,Osasuna,4,0,H,1.94,3.17,3.5,1.82,2.0
2005-03-13,2004-05,Santander,Mallorca,3,0,H,1.91,3.19,3.58,1.92,1.9
2005-03-13,2004-05,Sevilla,Zaragoza,0,1,A,1.72,3.22,4.51,1.92,1.9
2005-03-13,2004-05,Sociedad,Numancia,2,1,H,1.62,3.34,5.06,1.83,1.99
2005-03-13,2004-05,Villarreal,Espanol,4,1,H,1.81,3.2,4.0,1.88,1.93
2005-03-16,2004-05,Ath Bilbao,Getafe,1,2,A,1.51,3.52,5.88,1.79,2.06
2005-03-19,2004-05,Betis,Albacete,2,1,H,1.46,3.63,6.45,1.82,2.02
2005-03-19,2004-05,Espanol,Sociedad,2,2,D,1.72,3.24,4.43,2.01,1.84
2005-03-19,2004-05,La Coruna,Barcelona,0,1,A,2.76,3.14,2.36,1.85,1.98
2005-03-20,2004-05,Ath Bilbao,Levante,3,1,H,1.65,3.35,4.7,1.94,1.91
2005-03-20,2004-05,Mallorca,Sevilla,0,1,A,2.38,3.14,2.66,1.78,2.06
2005-03-20,2004-05,Numancia,Santander,2,3,A,2.29,3.15,2.78,2.05,1.81
2005-03-20,2004-05,Real Madrid,Malaga,1,0,H,1.35,4.17,7.65,1.98,1.87
