season,date,team,rival_team,home_adv,last_season_team,last_season_rival,pct_wins,avg_goals_scored,avg_goals_received,goal_difference,pct_wins_rival,avg_goals_scored_rival,avg_goals_received_rival,goal_difference_rival,pct_wins_vs_rival,avg_goals_scored_vs_rival,avg_goals_received_vs_rival,goal_difference_vs_rival,AvgH,AvgD,AvgA,goals_team,goals_rival,result
2004-05,2004-10-16,Betis,Real Madrid,1,9,4,0.3,1.2,1.6,-4,0.3,0.8,1.5,-7,0.0,1.0,1.5,-1,3.12,3.14,2.15,1,1,0
2004-05,2004-10-16,Espanol,Barcelona,1,17,2,0.5,1.4,1.2,2,0.7,1.9,0.7,12,0.0,1.0,3.5,-5,4.28,3.22,1.78,0,1,-1
2004-05,2004-10-16,La Coruna,Getafe,1,3,21,0.5,1.3,1.3,0,0.33,1.17,1.5,-2,0.0,0.0,0.0,0,1.4,3.82,7.32,2,1,1
2004-05,2004-10-17,Ath Bilbao,Malaga,1,5,10,0.2,1.4,1.9,-5,0.4,1.3,1.1,2,0.5,1.5,1.5,0,1.82,3.19,3.96,1,0,1
2004-05,2004-10-17,Ath Madrid,Santander,1,7,16,0.5,1.6,1.2,4,0.2,0.7,1.3,-6,0.0,2.0,2.0,0,1.56,3.45,5.48,1,0,1
2004-05,2004-10-17,Mallorca,Villarreal,1,11,8,0.5,1.5,1.5,0,0.3,0.9,1.0,-1,0.5,1.5,1.0,1,2.42,3.08,2.67,1,1,0
2004-05,2004-10-17,Numancia,Levante,1,21,21,0.17,0.5,1.17,-4,0.5,1.67,1.5,1,0.0,0.0,0.0,0,2.23,3.04,2.98,1,3,-1
2004-05,2004-10-17,Osasuna,Albacete,1,12,14,0.3,1.1,1.4,-3,0.3,1.0,1.3,-3,0.5,1.5,0.5,2,1.71,3.25,4.46,3,2,1
2004-05,2004-10-17,Valencia,Sevilla,1,1,6,0.6,2.0,0.9,11,0.6,1.3,0.6,7,1.0,1.5,0.0,3,1.52,3.53,6.08,1,2,-1
2004-05,2004-10-17,Zaragoza,Sociedad,1,13,15,0.6,1.8,1.8,0,0.2,1.3,1.3,0,0.5,1.0,2.0,-2,1.85,3.19,3.84,2,1,1
2004-05,2004-10-23,Malaga,La Coruna,1,10,3,0.4,1.2,1.0,2,0.5,1.3,1.4,-1,0.0,0.5,1.0,-1,2.46,3.12,2.59,1,1,0
2004-05,2004-10-23,Real Madrid,Valencia,1,4,1,0.3,0.9,1.4,-5,0.5,1.9,1.1,8,0.0,0.5,1.5,-2,1.93,3.21,3.54,1,0,1
2004-05,2004-10-24,Albacete,Ath Bilbao,1,14,5,0.2,0.9,1.5,-6,0.3,1.5,1.7,-2,0.0,1.0,1.0,0,2.36,3.06,2.75,1,0,1
2004-05,2004-10-24,Barcelona,Osasuna,1,2,12,0.7,1.6,0.6,10,0.4,1.3,1.4,-1,0.5,1.5,1.0,1,1.32,4.26,8.6,3,0,1
2004-05,2004-10-24,Getafe,Betis,1,21,9,0.29,1.14,1.57,-3,0.3,1.3,1.5,-2,0.0,0.0,0.0,0,2.25,3.12,2.86,0,2,-1
2004-05,2004-10-24,Levante,Espanol,1,21,17,0.57,1.86,1.43,3,0.5,1.3,0.9,4,0.0,0.0,0.0,0,2.03,3.15,3.3,0,2,-1
2004-05,2004-10-24,Santander,Zaragoza,1,16,13,0.1,0.5,1.3,-8,0.7,1.9,1.6,3,0.0,1.5,2.0,-1,2.3,3.1,2.8,1,0,1
2004-05,2004-10-24,Sevilla,Ath Madrid,1,6,7,0.6,1.3,0.7,6,0.5,1.4,1.0,4,0.5,1.0,1.0,0,1.9,3.2,3.63,2,1,1
2004-05,2004-10-24,Sociedad,Mallorca,1,15,11,0.2,1.2,1.3,-1,0.4,1.4,1.5,-1,0.0,0.5,1.0,-1,1.82,3.2,3.96,2,1,1
2004-05,2004-10-24,Villarreal,Numancia,1,8,21,0.3,0.8,0.9,-1,0.14,0.57,1.43,-6,0.0,0.0,0.0,0,1.65,3.33,4.77,4,0,1
2004-05,2004-10-30,Ath Bilbao,Barcelona,1,5,2,0.3,1.4,1.7,-3,0.8,1.9,0.5,14,0.0,0.5,1.0,-1,3.82,3.19,1.88,1,1,0
2004-05,2004-10-30,Valencia,Ath Madrid,1,1,7,0.4,1.7,1.2,5,0.5,1.3,1.0,3,1.0,3.0,0.0,6,1.72,3.22,4.71,1,1,0
2004-05,2004-10-31,Betis,Malaga,1,9,10,0.4,1.5,1.4,1,0.3,1.2,1.1,1,1.0,3.0,1.0,4,1.87,3.16,3.79,1,1,0
2004-05,2004-10-31,Espanol,Villarreal,1,17,8,0.5,1.3,0.9,4,0.3,1.1,0.9,2,0.5,1.0,1.0,0,1.97,3.14,3.49,0,0,0
2004-05,2004-10-31,Mallorca,Santander,1,11,16,0.3,1.2,1.5,-3,0.2,0.4,1.1,-7,0.0,1.0,1.5,-1,2.05,3.15,3.25,1,2,-1
2004-05,2004-10-31,La Coruna,Albacete,1,3,14,0.5,1.4,1.3,1,0.3,0.9,1.4,-5,1.0,2.5,0.0,5,1.44,3.73,6.58,0,0,0
2004-05,2004-10-31,Zaragoza,Sevilla,1,13,6,0.6,1.8,1.7,1,0.7,1.5,0.6,9,0.0,3.0,3.5,-1,2.29,3.14,2.79,3,0,1
2004-05,2004-10-31,Osasuna,Levante,1,12,21,0.4,1.3,1.6,-3,0.5,1.62,1.5,1,0.0,0.0,0.0,0,1.82,3.23,3.87,0,1,-1
2004-05,2004-10-31,Real Madrid,Getafe,1,4,21,0.4,0.8,1.1,-3,0.25,1.0,1.62,-5,0.0,0.0,0.0,0,1.19,5.27,11.6,2,0,1
2004-05,2004-10-31,Numancia,Sociedad,1,21,15,0.12,0.5,1.75,-10,0.3,1.2,1.2,0,0.0,0.0,0.0,0,2.36,3.12,2.71,0,2,-1
2004-05,2004-11-06,Albacete,Betis,1,14,9,0.3,0.8,1.0,-2,0.3,1.5,1.5,0,0.5,1.5,1.5,0,2.19,3.13,2.96,0,0,0
2004-05,2004-11-06,Barcelona,La Coruna,1,2,3,0.7,1.9,0.6,13,0.4,1.1,1.3,-2,0.5,1.5,2.0,-1,1.58,3.4,5.69,2,1,1
2004-05,2004-11-07,Malaga,Real Madrid,1,10,4,0.3,1.2,1.1,1,0.5,0.9,0.9,0,0.0,1.0,2.5,-3,3.28,3.19,2.01,0,2,-1
2004-05,2004-11-07,Ath Madrid,Zaragoza,1,7,13,0.5,1.3,0.9,4,0.6,1.9,1.6,3,0.0,0.5,1.0,-1,1.79,3.21,4.09,1,1,0
2004-05,2004-11-07,Getafe,Valencia,1,21,1,0.22,0.89,1.67,-7,0.4,1.7,1.1,6,0.0,0.0,0.0,0,3.47,3.2,1.94,1,0,1
2004-05,2004-11-07,Levante,Ath Bilbao,1,21,5,0.56,1.56,1.33,2,0.2,1.3,1.7,-4,0.0,0.0,0.0,0,2.02,3.16,3.31,1,0,1
2004-05,2004-11-07,Sevilla,Mallorca,1,6,11,0.6,1.1,0.8,3,0.2,0.9,1.5,-6,0.5,2.0,0.5,3,1.51,3.52,5.88,1,1,0
2004-05,2004-11-07,Sociedad,Espanol,1,15,17,0.4,1.3,1.1,2,0.5,1.1,0.5,6,0.5,2.0,1.0,2,1.96,3.17,3.48,0,2,-1
2004-05,2004-11-07,Villarreal,Osasuna,1,8,12,0.2,0.9,0.8,1,0.4,1.2,1.5,-3,0.5,1.0,1.0,0,1.83,3.17,3.93,3,0,1
2004-05,2004-11-07,Santander,Numancia,1,16,21,0.3,0.6,1.1,-5,0.11,0.44,1.78,-12,0.0,0.0,0.0,0,1.68,3.3,4.6,2,0,1
2004-05,2004-11-13,Espanol,Santander,1,17,16,0.5,1.1,0.5,6,0.4,0.8,1.0,-2,0.5,0.5,0.5,0,1.79,3.21,4.09,2,1,1
2004-05,2004-11-13,La Coruna,Levante,1,3,21,0.3,1.1,1.5,-4,0.6,1.5,1.2,3,0.0,0.0,0.0,0,1.68,3.34,4.73,1,0,1
2004-05,2004-11-13,Getafe,Malaga,1,21,10,0.3,0.9,1.5,-6,0.3,1.0,1.0,0,0.0,0.0,0.0,0,2.12,3.14,3.1,1,0,1
2004-05,2004-11-13,Osasuna,Sociedad,1,12,15,0.4,1.2,1.7,-5,0.3,0.9,1.2,-3,0.0,0.5,1.0,-1,2.06,3.13,3.26,1,0,1
2004-05,2004-11-13,Numancia,Sevilla,1,21,6,0.1,0.4,1.8,-14,0.5,1.1,0.9,2,0.0,0.0,0.0,0,2.99,3.14,2.17,2,1,1
2004-05,2004-11-13,Valencia,Zaragoza,1,1,13,0.4,1.7,1.1,6,0.5,1.8,1.6,2,1.0,2.0,1.0,2,1.7,3.27,4.52,0,0,0
2004-05,2004-11-13,Ath Bilbao,Villarreal,1,5,8,0.2,1.0,1.4,-4,0.3,1.2,0.5,7,1.0,1.5,0.0,3,2.06,3.11,3.27,2,1,1
2004-05,2004-11-14,Betis,Barcelona,1,9,2,0.2,1.2,1.3,-1,0.8,2.0,0.5,15,0.0,1.0,1.5,-1,4.23,3.22,1.79,2,1,1
2004-05,2004-11-14,Mallorca,Ath Madrid,1,11,7,0.1,0.8,1.5,-7,0.4,1.0,0.7,3,0.0,0.5,1.5,-2,2.49,3.08,2.59,1,1,0
2004-05,2004-11-14,Real Madrid,Albacete,1,4,14,0.6,1.0,0.5,5,0.2,0.7,1.0,-3,1.0,2.0,1.0,2,1.25,4.96,9.8,6,1,1
2004-05,2004-11-20,Barcelona,Real Madrid,1,2,4,0.7,1.9,0.7,12,0.6,1.5,0.6,9,0.5,1.5,1.5,0,2.12,3.1,3.22,3,0,1
2004-05,2004-11-20,Malaga,Valencia,1,10,1,0.3,1.0,0.9,1,0.3,1.5,1.0,5,0.0,0.5,3.5,-6,2.62,3.14,2.44,0,2,-1
2004-05,2004-11-20,Villarreal,La Coruna,1,8,3,0.3,1.2,0.5,7,0.4,1.1,1.4,-3,0.5,0.5,1.0,-1,2.26,3.12,2.84,0,2,-1
2004-05,2004-11-21,Ath Madrid,Numancia,1,7,21,0.3,0.9,0.8,1,0.2,0.5,1.8,-13,0.0,0.0,0.0,0,1.49,3.58,6.0,2,0,1
2004-05,2004-11-21,Albacete,Getafe,1,14,21,0.2,0.8,1.5,-7,0.4,0.9,1.2,-3,0.0,0.0,0.0,0,1.93,3.18,3.55,1,1,0
2004-05,2004-11-21,Sevilla,Espanol,1,6,17,0.4,1.1,1.1,0,0.6,1.2,0.5,7,0.5,0.5,0.5,0,1.89,3.2,3.67,1,0,1
2004-05,2004-11-21,Levante,Betis,1,21,9,0.6,1.4,1.2,2,0.3,1.3,1.3,0,0.0,0.0,0.0,0,2.12,3.14,3.11,1,2,-1
2004-05,2004-11-21,Santander,Osasuna,1,16,12,0.4,0.9,1.0,-1,0.5,1.2,1.6,-4,0.5,1.0,0.5,1,2.07,3.14,3.24,1,1,0
2004-05,2004-11-21,Zaragoza,Mallorca,1,13,11,0.4,1.5,1.5,0,0.1,0.9,1.5,-6,0.0,0.5,2.5,-4,1.66,3.31,4.71,0,1,-1
2004-05,2004-11-21,Sociedad,Ath Bilbao,1,15,5,0.3,0.8,1.2,-4,0.3,1.1,1.4,-3,0.0,0.5,1.0,-1,2.19,3.08,3.08,3,2,1
2004-05,2004-11-27,Ath Bilbao,Santander,1,5,16,0.3,1.1,1.5,-4,0.4,0.9,0.8,1,0.5,1.5,1.5,0,1.86,3.21,3.77,3,0,1
2004-05,2004-11-27,Espanol,Ath Madrid,1,17,7,0.5,0.8,0.5,3,0.3,0.9,0.8,1,0.5,1.5,1.5,0,2.12,3.15,3.15,2,1,1
2004-05,2004-11-27,Getafe,Barcelona,1,21,2,0.4,0.9,1.1,-2,0.7,2.0,0.7,13,0.0,0.0,0.0,0,5.38,3.36,1.59,1,2,-1
2004-05,2004-11-28,Betis,Villarreal,1,9,8,0.4,1.4,1.0,4,0.3,1.2,0.7,5,0.0,0.5,2.0,-3,1.84,3.14,3.97,2,1,1
2004-05,2004-11-28,La Coruna,Sociedad,1,3,15,0.5,1.2,1.1,1,0.4,1.1,1.4,-3,1.0,2.0,1.0,2,1.6,3.37,5.16,2,2,0
2004-05,2004-11-28,Malaga,Albacete,1,10,14,0.3,1.0,1.1,-1,0.2,0.9,1.4,-5,0.5,1.0,0.5,1,1.85,3.2,3.82,0,2,-1
2004-05,2004-11-28,Numancia,Zaragoza,1,21,13,0.2,0.5,1.9,-14,0.4,1.5,1.6,-1,0.0,0.0,0.0,0,2.51,3.1,2.57,2,1,1
2004-05,2004-11-28,Osasuna,Sevilla,1,12,6,0.4,1.0,1.6,-6,0.5,1.2,0.9,3,0.0,0.5,1.0,-1,2.16,3.15,3.01,4,1,1
2004-05,2004-11-28,Real Madrid,Levante,1,4,21,0.5,1.4,0.9,5,0.5,1.2,1.3,-1,0.0,0.0,0.0,0,1.28,4.42,9.4,5,0,1
2004-05,2004-11-28,Valencia,Mallorca,1,1,11,0.4,1.5,0.8,7,0.1,0.8,1.4,-6,1.0,5.0,0.5,9,1.52,3.46,5.98,2,0,1
2004-05,2004-12-04,Barcelona,Malaga,1,2,10,0.8,2.1,0.7,14,0.2,0.8,1.2,-4,0.5,2.0,2.5,-1,1.21,5.26,11.1,4,0,1
2004-05,2004-12-04,Sociedad,Betis,1,15,9,0.4,1.2,1.3,-1,0.5,1.4,0.8,6,0.0,0.5,3.0,-5,2.27,3.09,2.85,1,0,1
2004-05,2004-12-04,Albacete,Valencia,1,14,1,0.3,0.8,1.0,-2,0.4,1.4,0.7,7,0.5,0.5,0.5,0,3.01,3.16,2.15,0,1,-1
2004-05,2004-12-05,Ath Madrid,Osasuna,1,7,12,0.3,0.9,0.9,0,0.4,1.1,1.5,-4,0.0,0.5,1.0,-1,1.8,3.21,4.05,3,2,1
2004-05,2004-12-05,Levante,Getafe,1,21,21,0.5,1.2,1.5,-3,0.4,1.0,1.2,-2,0.0,0.0,0.0,0,1.75,3.23,4.27,0,0,0
2004-05,2004-12-05,Mallorca,Numancia,1,11,21,0.1,0.7,1.4,-7,0.2,0.6,2.0,-14,0.0,0.0,0.0,0,1.8,3.19,4.06,3,2,1
2004-05,2004-12-05,Santander,La Coruna,1,16,3,0.4,0.8,1.0,-2,0.4,1.2,1.2,0,0.0,0.5,1.0,-1,2.65,3.13,2.41,2,2,0
2004-05,2004-12-05,Sevilla,Ath Bilbao,1,6,5,0.4,1.0,1.3,-3,0.4,1.3,1.3,0,0.5,1.5,1.0,1,1.76,3.21,4.27,2,0,1
2004-05,2004-12-05,Villarreal,Real Madrid,1,8,4,0.3,1.2,0.8,4,0.6,1.9,0.8,11,0.0,1.0,1.5,-1,3.3,3.18,2.01,0,0,0
2004-05,2004-12-05,Zaragoza,Espanol,1,13,17,0.3,1.2,1.5,-3,0.5,0.9,0.6,3,0.5,1.5,0.5,2,2.16,3.16,2.99,0,1,-1
2004-05,2004-12-11,Albacete,Barcelona,1,14,2,0.3,0.8,1.1,-3,0.8,2.1,0.6,15,0.0,0.5,3.5,-6,5.53,3.36,1.59,1,2,-1
2004-05,2004-12-11,Ath Bilbao,Ath Madrid,1,5,7,0.4,1.2,1.3,-1,0.4,1.2,1.0,2,0.0,1.5,3.5,-4,1.94,3.19,3.53,1,0,1
2004-05,2004-12-12,Betis,Santander,1,9,16,0.4,1.2,0.8,4,0.3,0.9,1.2,-3,0.5,1.0,0.5,1,1.72,3.26,4.38,2,1,1
2004-05,2004-12-12,Getafe,Villarreal,1,21,8,0.3,0.9,1.2,-3,0.3,1.2,0.8,4,0.0,0.0,0.0,0,2.23,3.13,2.88,1,2,-1
2004-05,2004-12-12,Malaga,Levante,1,10,21,0.1,0.4,1.5,-11,0.4,1.1,1.5,-4,0.0,0.0,0.0,0,2.19,3.14,2.96,1,0,1
2004-05,2004-12-12,Espanol,Mallorca,1,17,11,0.6,1.0,0.5,5,0.2,1.0,1.6,-6,0.5,2.0,2.0,0,1.66,3.33,4.72,2,1,1
2004-05,2004-12-12,Valencia,Numancia,1,1,21,0.4,1.0,0.6,4,0.2,0.7,1.9,-12,0.0,0.0,0.0,0,1.32,4.11,8.5,1,0,1
2004-05,2004-12-12,Osasuna,Zaragoza,1,12,13,0.4,1.3,1.7,-4,0.3,1.1,1.2,-1,0.0,0.0,1.0,-2,1.85,3.21,3.84,2,2,0
2004-05,2004-12-12,La Coruna,Sevilla,1,3,6,0.4,1.3,0.9,4,0.5,1.2,1.3,-1,1.0,1.5,0.5,2,1.82,3.22,3.94,2,2,0
2004-05,2004-12-18,Barcelona,Valencia,1,2,1,0.8,2.0,0.6,14,0.4,0.9,0.6,3,0.5,0.5,0.5,0,1.66,3.3,4.99,1,1,0
2004-05,2004-12-18,Levante,Albacete,1,21,14,0.4,0.8,1.2,-4,0.3,0.9,1.3,-4,0.0,0.0,0.0,0,1.87,3.2,3.7,1,1,0
2004-05,2004-12-18,Santander,Real Madrid,1,16,4,0.3,1.0,1.2,-2,0.5,1.8,0.8,10,0.0,1.0,2.0,-2,3.82,3.2,1.87,2,3,-1
2004-05,2004-12-19,Ath Madrid,La Coruna,1,7,3,0.3,1.1,1.1,0,0.4,1.4,1.0,4,0.0,0.5,2.5,-4,2.17,3.13,3.0,1,0,1
2004-05,2004-12-19,Mallorca,Osasuna,1,11,12,0.2,1.0,1.5,-5,0.3,1.3,1.8,-5,0.0,1.0,1.0,0,2.2,3.14,2.92,1,2,-1
2004-05,2004-12-19,Numancia,Espanol,1,21,17,0.2,0.7,2.0,-13,0.6,1.1,0.6,5,0.0,0.0,0.0,0,2.81,3.16,2.26,0,0,0
2004-05,2004-12-19,Sevilla,Betis,1,6,9,0.4,1.2,1.4,-2,0.5,1.3,0.8,5,0.0,1.5,1.5,0,2.27,2.89,3.1,2,1,1
2004-05,2004-12-19,Sociedad,Getafe,1,15,21,0.5,1.3,1.2,1,0.3,0.9,1.2,-3,0.0,0.0,0.0,0,1.64,3.33,4.81,1,1,0
2004-05,2004-12-19,Villarreal,Malaga,1,8,10,0.4,1.4,0.8,6,0.2,0.5,1.4,-9,0.5,1.0,0.0,2,1.68,3.28,4.66,3,0,1
2004-05,2004-12-19,Zaragoza,Ath Bilbao,1,13,5,0.2,0.9,1.1,-2,0.4,1.1,1.2,-1,0.0,1.0,3.0,-4,1.98,3.16,3.43,0,2,-1
2004-05,2004-12-21,Barcelona,Levante,1,2,21,0.7,2.0,0.7,13,0.3,0.7,1.3,-6,0.0,0.0,0.0,0,1.21,5.15,10.7,2,1,1
2004-05,2004-12-21,Betis,Ath Madrid,1,9,7,0.5,1.3,0.9,4,0.4,1.2,1.0,2,0.0,1.0,2.0,-2,1.87,3.2,3.73,1,0,1
2004-05,2004-12-22,Albacete,Villarreal,1,14,8,0.2,0.9,1.4,-5,0.4,1.5,0.8,7,0.5,1.5,1.0,1,2.32,3.15,2.74,2,2,0
2004-05,2004-12-22,Ath Bilbao,Mallorca,1,5,11,0.5,1.2,0.9,3,0.2,1.1,1.5,-4,1.0,3.5,0.5,6,1.62,3.32,5.02,4,0,1
2004-05,2004-12-22,Getafe,Santander,1,21,16,0.2,0.7,1.2,-5,0.3,1.2,1.5,-3,0.0,0.0,0.0,0,2.12,3.18,3.04,2,0,1
2004-05,2004-12-22,La Coruna,Zaragoza,1,3,13,0.3,1.3,1.1,2,0.2,0.9,1.1,-2,1.0,2.5,0.5,4,1.67,3.36,4.51,2,3,-1
2004-05,2004-12-22,Malaga,Sociedad,1,10,15,0.1,0.3,1.7,-14,0.5,1.3,1.1,2,0.0,1.0,1.5,-1,2.29,3.18,2.76,1,5,-1
2004-05,2004-12-22,Osasuna,Numancia,1,12,21,0.4,1.5,1.7,-2,0.2,0.7,1.9,-12,0.0,0.0,0.0,0,1.53,3.44,5.85,2,0,1
2004-05,2004-12-22,Real Madrid,Sevilla,1,4,6,0.6,2.0,0.8,12,0.5,1.4,1.5,-1,0.5,3.0,2.5,1,1.41,3.74,7.16,0,1,-1
2004-05,2004-12-22,Valencia,Espanol,1,1,17,0.4,0.9,0.6,3,0.6,1.1,0.5,6,0.5,2.5,1.0,3,1.69,3.34,4.45,3,0,1
2004-05,2005-01-05,Real Madrid,Sociedad,1,4,15,0.6,2.0,0.8,12,0.5,1.7,1.2,5,0.0,0.5,2.5,-4,1.35,4.0,8.0,2,1,1
2004-05,2005-01-08,Numancia,Ath Bilbao,1,21,5,0.2,0.6,1.8,-12,0.5,1.5,0.9,6,0.0,0.0,0.0,0,2.68,3.12,2.39,1,1,0
2004-05,2005-01-08,Sevilla,Getafe,1,6,21,0.5,1.3,1.4,-1,0.3,0.8,1.0,-2,0.0,0.0,0.0,0,1.44,3.74,6.68,0,0,0
2004-05,2005-01-08,Valencia,Levante,1,1,21,0.5,1.1,0.4,7,0.2,0.5,1.4,-9,0.0,0.0,0.0,0,1.38,3.87,8.1,2,1,1
2004-05,2005-01-09,Espanol,Osasuna,1,17,12,0.6,1.1,0.7,4,0.4,1.4,1.5,-1,0.5,1.5,1.0,1,1.91,3.15,3.63,4,1,1
2004-05,2005-01-09,Ath Madrid,Real Madrid,1,7,4,0.3,1.1,1.1,0,0.7,2.1,0.8,13,0.0,0.5,2.0,-3,3.03,3.06,2.24,0,3,-1
2004-05,2005-01-09,Zaragoza,Betis,1,13,9,0.2,1.0,1.2,-2,0.6,1.3,0.8,5,0.0,0.5,1.5,-2,2.19,3.13,2.95,1,0,1
2004-05,2005-01-09,Mallorca,La Coruna,1,11,3,0.2,1.0,1.8,-8,0.2,1.3,1.3,0,1.0,3.0,1.0,4,2.75,3.1,2.34,2,2,0
2004-05,2005-01-09,Villarreal,Barcelona,1,8,2,0.4,1.6,0.9,7,0.7,2.1,0.8,13,0.5,1.0,0.5,1,3.92,3.17,1.87,3,0,1
2004-05,2005-01-09,Sociedad,Albacete,1,15,14,0.5,1.7,1.2,5,0.2,0.9,1.3,-4,0.0,0.5,2.0,-3,1.68,3.3,4.54,0,2,-1
2004-05,2005-01-09,Santander,Malaga,1,16,10,0.3,1.2,1.6,-4,0.1,0.4,2.1,-17,0.5,2.0,1.5,1,1.83,3.2,3.87,2,1,1
2004-05,2005-01-15,Getafe,Ath Madrid,1,21,7,0.3,0.8,0.8,0,0.3,1.0,1.2,-2,0.0,0.0,0.0,0,2.4,3.14,2.64,1,1,0
2004-05,2005-01-15,Malaga,Sevilla,1,10,6,0.1,0.4,2.2,-18,0.4,1.1,1.3,-2,1.0,1.5,0.0,3,2.79,3.09,2.36,1,0,1
2004-05,2005-01-16,Albacete,Santander,1,14,16,0.2,1.0,1.3,-3,0.3,1.3,1.7,-4,1.0,3.0,0.0,6,1.95,3.15,3.5,0,0,0
2004-05,2005-01-16,Ath Bilbao,Espanol,1,5,17,0.5,1.6,0.9,7,0.6,1.3,0.8,5,0.5,1.0,1.0,0,1.95,3.15,3.53,1,1,0
2004-05,2005-01-16,Barcelona,Sociedad,1,2,15,0.6,1.8,1.1,7,0.4,1.5,1.3,2,0.5,2.0,1.5,1,1.34,4.15,8.3,1,0,1
2004-05,2005-01-16,Betis,Mallorca,1,9,11,0.5,1.1,0.9,2,0.2,1.1,1.8,-7,0.0,0.5,2.0,-3,1.59,3.38,5.36,2,0,1
2004-05,2005-01-16,La Coruna,Numancia,1,3,21,0.2,1.4,1.4,0,0.2,0.7,1.5,-8,0.0,0.0,0.0,0,1.43,3.73,6.7,1,1,0
2004-05,2005-01-16,Levante,Villarreal,1,21,8,0.2,0.6,1.4,-8,0.4,1.5,0.9,6,0.0,0.0,0.0,0,2.44,3.06,2.59,2,4,-1
2004-05,2005-01-16,Osasuna,Valencia,1,12,1,0.4,1.5,1.6,-1,0.6,1.3,0.4,9,0.5,0.5,0.5,0,2.77,3.12,2.33,0,0,0
2004-05,2005-01-16,Real Madrid,Zaragoza,1,4,13,0.7,2.3,0.8,15,0.3,1.1,1.1,0,0.0,0.5,0.5,0,1.33,4.26,8.1,3,1,1
2004-05,2005-01-22,Ath Bilbao,Osasuna,1,5,12,0.5,1.6,0.9,7,0.4,1.5,1.5,0,0.33,1.33,1.0,1,1.86,3.17,3.84,4,3,1
2004-05,2005-01-22,Barcelona,Santander,1,2,16,0.7,1.8,1.0,8,0.2,1.1,1.6,-5,0.67,1.0,1.0,0,1.23,5.01,10.4,3,0,1
2004-05,2005-01-23,Albacete,Sevilla,1,14,6,0.2,1.0,1.3,-3,0.4,1.1,1.1,0,0.0,0.33,2.33,-6,2.52,3.06,2.56,0,2,-1
2004-05,2005-01-23,Betis,Numancia,1,9,21,0.6,1.2,0.8,4,0.2,0.8,1.4,-6,0.0,1.0,1.0,0,1.42,3.73,6.96,4,0,1
2004-05,2005-01-23,Getafe,Zaragoza,1,21,13,0.3,0.9,0.7,2,0.2,0.9,1.4,-5,0.0,1.0,3.0,-2,2.24,3.13,2.88,3,0,1
2004-05,2005-01-23,La Coruna,Espanol,1,3,17,0.2,1.5,1.5,0,0.6,1.4,0.9,5,0.33,1.0,1.33,-1,2.09,3.11,3.23,4,1,1
2004-05,2005-01-23,Levante,Sociedad,1,21,15,0.1,0.7,1.8,-11,0.3,1.3,1.4,-1,0.0,1.0,1.0,0,2.31,3.14,2.78,2,1,1
2004-05,2005-01-23,Malaga,Ath Madrid,1,10,7,0.2,0.4,2.1,-17,0.3,1.0,1.2,-2,0.33,1.0,1.67,-2,2.35,3.14,2.71,1,0,1
2004-05,2005-01-23,Real Madrid,Mallorca,1,4,11,0.7,2.4,0.9,15,0.2,1.0,1.8,-8,0.67,2.0,1.33,2,1.21,5.41,10.5,3,1,1
2004-05,2005-01-23,Villarreal,Valencia,1,8,1,0.5,1.9,1.1,8,0.6,1.2,0.3,9,0.33,1.67,2.33,-2,2.45,3.06,2.63,3,1,1
2004-05,2005-01-29,Ath Madrid,Albacete,1,7,14,0.3,0.9,1.2,-3,0.2,1.0,1.5,-5,0.67,1.33,0.33,3,1.63,3.37,5.06,3,1,1
2004-05,2005-01-29,Sevilla,Barcelona,1,6,2,0.5,1.2,1.0,2,0.7,1.9,0.9,10,0.0,0.33,1.33,-3,2.9,3.19,2.28,0,4,-1
2004-05,2005-01-30,Espanol,Betis,1,17,9,0.5,1.3,1.3,0,0.7,1.6,0.8,8,0.33,2.33,1.67,2,2.04,3.2,3.32,2,2,0
2004-05,2005-01-30,Mallorca,Getafe,1,11,21,0.2,1.0,2.0,-10,0.3,1.1,0.7,4,1.0,2.0,1.0,1,2.02,3.12,3.46,3,1,1
2004-05,2005-01-30,Numancia,Real Madrid,1,21,4,0.2,0.8,1.6,-8,0.7,2.5,1.0,15,0.0,0.0,1.0,-1,5.74,3.45,1.56,1,2,-1
2004-05,2005-01-30,Osasuna,La Coruna,1,12,3,0.4,1.8,1.6,2,0.3,1.8,1.4,4,0.67,2.0,1.67,1,2.35,3.14,2.76,1,1,0
2004-05,2005-01-30,Santander,Levante,1,16,21,0.1,0.9,1.9,-10,0.1,0.8,1.9,-11,0.0,1.0,3.0,-2,2.1,3.16,3.2,2,2,0
2004-05,2005-01-30,Sociedad,Villarreal,1,15,8,0.3,1.4,1.4,0,0.5,1.9,1.2,7,0.0,0.67,1.33,-2,2.48,3.16,2.62,0,4,-1
2004-05,2005-01-30,Valencia,Ath Bilbao,1,1,5,0.6,1.3,0.5,8,0.6,2.0,1.1,9,0.33,1.67,1.33,1,1.62,3.37,5.18,2,2,0
2004-05,2005-01-30,Zaragoza,Malaga,1,13,10,0.2,0.8,1.6,-8,0.3,0.5,1.9,-14,0.33,0.67,0.67,0,1.77,3.25,4.27,1,0,1
2004-05,2005-02-05,Real Madrid,Espanol,1,4,17,0.7,2.1,1.0,11,0.4,1.3,1.4,-1,0.67,2.0,1.33,2,1.38,3.94,7.8,4,0,1
